time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-12-26T03:13:09.270Z,-6.0916,148.5577,72.353,5,mb,109,34,3.571,0.51,us,us6000jbq7,2023-03-07T18:59:49.040Z,"94 km ENE of Finschhafen, Papua New Guinea",earthquake,5.03,5.689,0.063,80,reviewed,us,us
2022-12-25T19:53:19.024Z,-26.5748,-115.4717,10,5,mb,64,74,39.546,0.84,us,us6000jbnq,2023-03-07T18:59:49.040Z,southern East Pacific Rise,earthquake,15.16,1.84,0.07,66,reviewed,us,us
2022-12-25T19:45:58.709Z,-26.4266,-115.3527,10,5.4,mb,87,58,39.223,0.48,us,us6000jbn5,2023-03-07T18:59:48.040Z,southern East Pacific Rise,earthquake,13.8,1.8,0.039,220,reviewed,us,us
2022-12-25T11:26:48.052Z,47.1983,153.6562,35,5.1,mb,91,75,6.461,0.61,us,us6000jblb,2023-03-07T18:59:48.040Z,Kuril Islands,earthquake,7.72,1.871,0.031,337,reviewed,us,us
2022-12-25T10:56:10.076Z,-59.3436,149.4928,10,5.2,mww,36,98,7.09,0.27,us,us6000jbl5,2023-03-07T18:59:48.040Z,west of Macquarie Island,earthquake,9.05,1.895,0.093,11,reviewed,us,us
2022-12-25T05:43:44.481Z,18.5988,145.4632,239.168,5.1,mww,110,36,5.014,0.67,us,us6000jbjm,2023-12-25T05:53:53.681Z,"Pagan region, Northern Mariana Islands",earthquake,8,4.576,0.08,15,reviewed,us,us
2022-12-24T20:57:34.587Z,-9.1684,109.5722,46.858,5,mb,88,53,1.563,0.71,us,us6000jbha,2023-03-07T18:59:46.040Z,"155 km SSW of Srandakan, Indonesia",earthquake,7.51,3.606,0.058,97,reviewed,us,us
2022-12-24T20:02:09.349Z,-24.0291,-66.9033,171.471,5,mww,85,41,1.588,1.07,us,us6000jbh6,2023-03-07T18:59:46.040Z,"Salta, Argentina",earthquake,9.51,4.5,0.059,28,reviewed,us,us
2022-12-24T13:24:39.123Z,34.0313,57.1703,10,5.3,mww,75,68,9.094,0.75,us,us6000jbg1,2023-03-07T18:59:45.040Z,"53 km NNE of Tabas, Iran",earthquake,7.31,1.852,0.075,17,reviewed,us,us
2022-12-24T08:35:41.508Z,28.2943,138.8056,519.989,5.5,mww,223,28,3.225,0.67,us,us6000jbf0,2024-01-18T17:39:35.942Z,"Bonin Islands, Japan region",earthquake,9.63,4.558,0.075,17,reviewed,us,us
2022-12-24T04:58:42.393Z,9.7245,138.5394,10,5,mb,21,117,7.292,1.01,us,us7000j2bb,2024-01-18T17:39:29.185Z,"51 km ENE of Colonia, Micronesia",earthquake,12.12,1.906,0.103,30,reviewed,us,us
2022-12-24T04:00:28.889Z,-27.6296,-177.1003,10,5,mb,32,76,1.779,0.5,us,us6000jbdv,2023-03-07T18:59:45.040Z,Kermadec Islands region,earthquake,9.23,1.411,0.09,39,reviewed,us,us
2022-12-23T20:03:51.599Z,-45.5705,-76.7349,10,5.2,mww,161,31,2.311,0.58,us,us6000jbc1,2023-02-28T23:06:48.040Z,"Off the coast of Aisen, Chile",earthquake,7.1,1.726,0.052,36,reviewed,us,us
2022-12-23T08:39:24.035Z,-65.357,-179.7737,10,5.8,mww,54,128,13.187,0.52,us,us6000jb9k,2023-02-28T23:06:47.040Z,Pacific-Antarctic Ridge,earthquake,12.16,1.881,0.078,16,reviewed,us,us
2022-12-22T16:39:58.702Z,41.5245,140.4836,10.652,5,mb,64,73,0.855,0.49,us,us6000jb3w,2023-02-28T23:06:44.040Z,"34 km SW of Hakodate, Japan",earthquake,2.61,3.896,0.101,34,reviewed,us,us
2022-12-22T13:13:55.515Z,-7.9816,-74.4173,155.984,5.5,mww,105,83,4.642,1.01,us,us6000jb2a,2023-02-28T23:06:44.040Z,"46 km NNE of Pucallpa, Peru",earthquake,8.38,5.048,0.058,29,reviewed,us,us
2022-12-22T08:56:08.134Z,-37.8971,49.3318,10,5.1,mb,70,48,8.731,0.42,us,us6000jb1b,2023-02-28T23:06:43.040Z,Southwest Indian Ridge,earthquake,9.62,1.794,0.063,80,reviewed,us,us
2022-12-21T21:09:06.097Z,-31.3468,-178.418,28.038,5.1,mb,71,81,2.122,0.93,us,us6000jaxi,2023-02-28T23:06:41.040Z,Kermadec Islands region,earthquake,9.01,3.709,0.079,51,reviewed,us,us
2022-12-21T16:54:24.074Z,19.4737,-108.6682,10,5.3,mww,181,101,4.356,0.44,us,us6000javv,2023-02-28T23:06:41.040Z,Revilla Gigedo Islands region,earthquake,9.27,1.773,0.042,55,reviewed,us,us
2022-12-21T11:16:19.464Z,-6.1162,151.8194,10,5.3,mww,94,66,1.943,0.81,us,us6000jau3,2023-02-28T23:06:39.040Z,"196 km ESE of Kimbe, Papua New Guinea",earthquake,6.81,1.844,0.078,16,reviewed,us,us
2022-12-21T05:35:58.403Z,-38.719,77.9868,10,5.1,mww,69,37,0.978,0.99,us,us6000jash,2024-01-18T17:38:00.376Z,Mid-Indian Ridge,earthquake,3.98,1.783,0.089,12,reviewed,us,us
2022-12-21T04:34:38.655Z,-26.3901,-176.3812,10,5.4,mww,80,56,3.169,0.87,us,us6000jarz,2024-01-18T17:37:58.588Z,south of the Fiji Islands,earthquake,9.95,1.743,0.069,20,reviewed,us,us
2022-12-20T23:13:45.454Z,-26.4167,-176.3076,10,5.3,mww,103,69,3.174,0.75,us,us6000japz,2023-02-28T23:06:37.040Z,south of the Fiji Islands,earthquake,9.22,1.772,0.078,16,reviewed,us,us
2022-12-20T16:38:41.339Z,-33.7962,-179.7541,39,5.6,mww,68,56,4.076,0.62,us,us6000jall,2023-02-28T23:06:35.040Z,south of the Kermadec Islands,earthquake,9.89,1.897,0.051,37,reviewed,us,us
2022-12-20T12:52:39.127Z,-16.7985,-176.9918,10,5.2,mww,38,72,2.705,0.52,us,us7000j1v7,2023-02-28T23:06:34.040Z,Fiji region,earthquake,8.04,1.862,0.098,10,reviewed,us,us
2022-12-20T12:28:08.609Z,17.7098,-60.9317,13.695,5.2,mww,149,57,1.339,0.44,us,us6000jaj6,2024-01-18T17:37:43.242Z,"95 km E of Codrington, Antigua and Barbuda",earthquake,6.27,4.19,0.083,14,reviewed,us,us
2022-12-20T10:34:24.770Z,40.525,-124.423,17.91,6.4,mw,38,214,0.0818,0.18,nc,nc73821036,2023-12-13T02:59:56.915Z,"15km WSW of Ferndale, CA",earthquake,0.67,0.4,,0,reviewed,nc,nc
2022-12-20T06:33:22.968Z,17.7762,-60.9512,12.443,5.2,mww,94,58,0.802,0.38,us,us6000jagb,2023-02-28T23:06:31.040Z,"94 km E of Codrington, Antigua and Barbuda",earthquake,5.47,3.968,0.073,18,reviewed,us,us
2022-12-20T02:57:28.961Z,-35.4012,-104.6807,10,5.3,mww,51,70,9.158,0.52,us,us6000jafr,2024-01-18T17:37:32.854Z,southeast of Easter Island,earthquake,12.4,1.782,0.098,10,reviewed,us,us
2022-12-19T09:05:57.204Z,17.245,120.7169,13.968,5,mww,87,42,5.555,0.73,us,us6000jaa2,2023-02-28T23:06:29.040Z,"18 km S of San Ramon, Philippines",earthquake,7.27,3.802,0.086,13,reviewed,us,us
2022-12-19T05:50:15.217Z,-5.3796,104.6469,109.811,5.1,mb,102,49,1.966,0.47,us,us6000ja8n,2023-02-28T23:06:29.040Z,"66 km SSW of Kotabumi, Indonesia",earthquake,8.43,5.926,0.061,89,reviewed,us,us
2022-12-19T04:43:57.369Z,-59.4945,-26.0057,55.049,5,mb,79,44,18.327,0.42,us,us6000ja8c,2023-02-28T23:06:28.040Z,South Sandwich Islands region,earthquake,12.22,5.488,0.069,67,reviewed,us,us
2022-12-18T13:33:47.015Z,15.6711,119.5725,10,5.2,mww,68,67,7.25,0.42,us,us6000ja58,2023-02-28T23:06:26.040Z,"33 km WSW of Bolitoc, Philippines",earthquake,3.23,1.882,0.051,37,reviewed,us,us
2022-12-18T07:01:52.117Z,26.7769,126.612,114.36,5.1,mww,144,39,1.485,0.56,us,us6000ja43,2023-02-28T23:06:25.040Z,"123 km WNW of Naha, Japan",earthquake,7.23,5.238,0.054,33,reviewed,us,us
2022-12-17T21:45:36.012Z,53.9163,-35.2089,10,5,mb,69,45,9.093,0.55,us,us6000ja2c,2023-02-28T23:06:23.040Z,Reykjanes Ridge,earthquake,10.44,1.853,0.045,155,reviewed,us,us
2022-12-17T18:06:02.988Z,31.7958,131.6429,30,5.6,mww,204,70,1.054,0.94,us,us6000ja1a,2023-02-28T23:06:23.040Z,"25 km ESE of Miyazaki, Japan",earthquake,5.03,1.8,0.069,20,reviewed,us,us
2022-12-17T12:44:15.760Z,33.3277,-20.0022,10,5.1,mww,101,63,2.408,0.46,us,us6000j9zy,2023-02-28T23:06:21.040Z,"265 km WNW of Fajã da Ovelha, Portugal",earthquake,7.92,1.739,0.065,23,reviewed,us,us
2022-12-17T09:46:31.195Z,1.4701,-79.3053,12.73,5.3,mww,132,79,6,0.52,us,us6000j9z0,2023-02-28T23:06:21.040Z,"43 km NW of Valdez, Ecuador",earthquake,8.45,3.759,0.043,53,reviewed,us,us
2022-12-16T23:35:27.984Z,32.19085693,-102.1406965,8.192342122,5.2,ml,39,40,0.065092159,0.2,tx,tx2022yplg,2023-12-16T23:45:41.494Z,"Range Hill, Texas",earthquake,0.73437093,0.652905406,0.2,18,reviewed,tx,tx
2022-12-16T11:00:46.436Z,13.6187,120.8179,139.676,5,mww,106,81,8.017,0.54,us,us6000j9pe,2023-02-18T22:04:16.040Z,"7 km SW of Tingloy, Philippines",earthquake,9.44,5.741,0.063,24,reviewed,us,us
2022-12-16T10:47:50.125Z,-58.7849,-25.2723,35,5,mb,50,76,7.664,0.61,us,us6000j9pd,2023-02-18T22:04:15.040Z,South Sandwich Islands region,earthquake,11.27,1.901,0.082,47,reviewed,us,us
2022-12-16T10:23:49.979Z,-7.1222,-80.4818,10,5.2,mww,112,76,6.021,0.38,us,us6000j9pb,2023-02-18T22:04:15.040Z,"68 km WSW of Pimentel, Peru",earthquake,9.41,1.842,0.098,10,reviewed,us,us
2022-12-15T15:44:37.807Z,-3.0409,142.2261,9.882,5,mb,53,55,1.607,0.57,us,us6000j9gr,2023-02-18T22:04:13.040Z,"17 km NW of Aitape, Papua New Guinea",earthquake,9.4,4.318,0.095,38,reviewed,us,us
2022-12-15T14:42:45.086Z,-13.7191,165.8626,10,5.2,mww,46,139,6.959,0.74,us,us6000j9fh,2023-02-18T22:04:12.040Z,"183 km W of Sola, Vanuatu",earthquake,10.65,1.852,0.068,21,reviewed,us,us
2022-12-15T14:32:23.385Z,12.9159,-88.5083,66.834,5.6,mww,82,78,0.579,0.64,us,us6000j9es,2023-02-18T22:04:12.040Z,"40 km S of Puerto El Triunfo, El Salvador",earthquake,6.29,3.942,0.037,69,reviewed,us,us
2022-12-15T09:14:50.051Z,-60.0405,-26.945,70.182,5.2,mb,60,53,7.754,0.51,us,us6000j9dp,2023-02-18T22:04:12.040Z,South Sandwich Islands region,earthquake,10.66,6.478,0.072,67,reviewed,us,us
2022-12-15T06:37:35.494Z,-57.2607,147.8254,10,5.1,mww,30,95,6.838,0.36,us,us6000j9cq,2023-02-18T22:04:11.040Z,west of Macquarie Island,earthquake,7.47,1.902,0.078,16,reviewed,us,us
2022-12-15T04:03:15.817Z,23.7695,121.8115,13,5.9,mww,129,36,0.449,0.62,us,us6000j9by,2023-02-18T22:04:11.040Z,"31 km SE of Hualien City, Taiwan",earthquake,3.17,1.728,0.043,52,reviewed,us,us
2022-12-14T18:40:26.898Z,51.6079,178.5971,73,6.3,mww,248,31,0.345,1.2,us,us6000j985,2023-12-14T18:50:38.139Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,6.02,1.792,0.045,47,reviewed,us,us
2022-12-14T06:28:03.558Z,-62.9382,155.8936,10,5.6,mww,42,67,8.611,0.73,us,us6000j957,2023-02-18T22:04:09.040Z,Balleny Islands region,earthquake,11.9,1.827,0.093,11,reviewed,us,us
2022-12-13T14:25:17.214Z,27.5074,129.5492,19,5.6,mww,151,29,1.319,0.57,us,us6000j901,2023-02-18T22:04:08.040Z,"95 km S of Naze, Japan",earthquake,4.92,1.509,0.056,31,reviewed,us,us
2022-12-13T14:14:27.412Z,33.9776,57.144,10,5.1,mww,90,63,9.038,0.45,us,us6000j8zz,2023-02-18T22:04:08.040Z,"46 km NNE of Tabas, Iran",earthquake,7.76,1.8,0.068,21,reviewed,us,us
2022-12-13T12:26:18.648Z,-28.144,-178.2324,10,5.4,mww,71,57,7.47,0.36,us,us6000j8zp,2023-02-18T22:04:08.040Z,Kermadec Islands region,earthquake,9.01,1.852,0.078,16,reviewed,us,us
2022-12-13T10:38:21.667Z,-8.256,115.6356,10,5.2,mww,83,42,1.483,0.39,us,us6000j8z3,2023-02-18T22:04:08.040Z,"21 km N of Amlapura city, Indonesia",earthquake,4.25,1.813,0.075,17,reviewed,us,us
2022-12-12T18:27:34.321Z,4.8488,-82.7665,10,5.5,mww,102,74,3.92,0.92,us,us6000j8u8,2023-02-18T22:04:06.040Z,south of Panama,earthquake,7.72,1.842,0.066,22,reviewed,us,us
2022-12-12T01:38:17.323Z,-9.7258,159.5844,31.135,5,mb,50,76,0.458,0.63,us,us6000j8pf,2023-02-18T22:04:04.040Z,"14 km WSW of Malango, Solomon Islands",earthquake,8.17,1.195,0.085,45,reviewed,us,us
2022-12-11T18:31:30.555Z,-21.1936,-178.8922,610.341,5,mb,140,82,3.442,0.92,us,us6000j8mv,2023-02-18T22:04:04.040Z,Fiji region,earthquake,11.25,6.158,0.055,103,reviewed,us,us
2022-12-11T15:03:11.145Z,14.1437,-89.8707,189.564,5,mww,92,123,0.256,0.74,us,us6000j8lw,2023-02-18T22:04:04.040Z,"4 km W of Zapotitlán, Guatemala",earthquake,8.4,4.056,0.054,33,reviewed,us,us
2022-12-11T14:31:29.051Z,17.1801,-100.53,18,6,mww,179,119,1.913,0.75,us,us6000j8lp,2023-11-21T04:50:20.904Z,"7 km W of Corral Falso, Mexico",earthquake,6.68,1.672,0.043,53,reviewed,us,us
2022-12-11T06:40:21.197Z,-58.7309,-25.4268,32,5.6,mww,104,57,15.903,0.44,us,us6000j8jd,2023-02-18T22:04:02.040Z,South Sandwich Islands region,earthquake,11.01,1.852,0.06,27,reviewed,us,us
2022-12-10T22:30:27.645Z,-25.2387,178.5214,598.465,5.1,mb,182,28,5.108,0.59,us,us6000j8he,2024-01-18T17:34:05.963Z,south of the Fiji Islands,earthquake,10.55,5.882,0.049,135,reviewed,us,us
2022-12-10T22:11:06.181Z,51.9179,175.3114,41.212,5.2,mww,305,64,1.101,0.6,us,us6000j8hb,2023-12-10T22:21:10.044Z,"177 km SE of Attu Station, Alaska",earthquake,6.35,4.5,0.059,28,reviewed,us,us
2022-12-10T12:01:47.583Z,-56.3417,-26.8518,78.794,5,mb,72,68,5.876,0.57,us,us6000j8es,2024-01-18T17:33:57.489Z,South Sandwich Islands region,earthquake,11.29,6.845,0.062,84,reviewed,us,us
2022-12-10T07:25:48.073Z,-33.646,-72.079,21.67,5.4,mww,116,131,0.388,0.64,us,us6000j8d7,2023-02-18T22:04:00.040Z,"Offshore Valparaiso, Chile",earthquake,4.12,3.556,0.055,32,reviewed,us,us
2022-12-10T06:41:29.730Z,-23.0906,-68.1419,117,5.6,mww,124,52,0.142,0.88,us,us6000j8cw,2023-02-18T22:04:00.040Z,"20 km SSE of San Pedro de Atacama, Chile",earthquake,6.98,1.937,0.04,61,reviewed,us,us
2022-12-09T20:01:56.492Z,6.4472,126.1762,72.166,5.6,mww,272,21,0.857,0.78,us,us6000j88f,2023-02-11T23:03:22.040Z,"6 km ESE of Nangan, Philippines",earthquake,8.3,2.734,0.05,38,reviewed,us,us
2022-12-09T17:08:25.826Z,-7.1698,-13.2076,6.506,5.3,mww,124,35,1.371,0.68,us,us6000j878,2024-01-18T17:33:36.993Z,"157 km ENE of Georgetown, Saint Helena",earthquake,7.35,3.639,0.086,13,reviewed,us,us
2022-12-09T08:06:27.372Z,-44.2286,-79.0514,10,5.1,mww,35,210,4.057,0.6,us,us6000j83x,2023-02-11T23:03:19.040Z,"Off the coast of Aisen, Chile",earthquake,11.55,1.975,0.061,26,reviewed,us,us
2022-12-09T06:32:59.635Z,13.1588,125.8253,9,5.8,mww,164,82,6.056,0.62,us,us6000j83l,2023-02-11T23:03:19.040Z,"96 km NE of Cabatuan, Philippines",earthquake,8.59,1.834,0.043,52,reviewed,us,us
2022-12-09T04:49:06.879Z,-56.3735,-26.6644,57.168,5.2,mb,83,50,5.985,0.73,us,us6000j830,2024-01-18T17:33:28.877Z,South Sandwich Islands region,earthquake,10.48,5.252,0.055,110,reviewed,us,us
2022-12-08T23:18:58.208Z,-15.7027,-72.2282,10,5,mww,57,106,3.209,0.56,us,us6000j81n,2023-02-11T23:03:18.040Z,"5 km ESE of Ayo, Peru",earthquake,8.77,1.841,0.06,27,reviewed,us,us
2022-12-08T14:45:26.269Z,-63.1145,-163.6702,10,5.6,mww,41,107,18.033,0.94,us,us6000j7wg,2023-02-11T23:03:16.040Z,Pacific-Antarctic Ridge,earthquake,12.38,1.867,0.078,16,reviewed,us,us
2022-12-08T12:44:01.618Z,45.2244,-27.9027,10,5.4,mww,105,20,7.665,0.58,us,us6000j7w4,2023-02-11T23:03:16.040Z,northern Mid-Atlantic Ridge,earthquake,8.99,1.774,0.041,57,reviewed,us,us
2022-12-08T10:06:35.567Z,-14.9567,-173.0672,10,5.5,mww,52,58,1.623,1.38,us,us6000j7vj,2023-02-11T23:03:15.040Z,Samoa Islands region,earthquake,6.13,1.261,0.098,10,reviewed,us,us
2022-12-08T06:42:15.112Z,42.236,46.9267,61.331,5.5,mww,172,50,0.954,0.44,us,us6000j7uj,2023-02-11T23:03:15.040Z,"7 km E of Tsurib, Russia",earthquake,6.45,4.633,0.083,14,reviewed,us,us
2022-12-08T04:58:58.477Z,-2.7657,139.1064,54.934,5,mww,126,18,6.851,0.82,us,us6000j7tx,2023-02-11T23:03:15.040Z,"170 km W of Abepura, Indonesia",earthquake,8.26,4.982,0.098,10,reviewed,us,us
2022-12-08T00:50:55.572Z,-6.7109,107.1456,107,5.8,mww,214,17,3.289,0.79,us,us6000j7r0,2023-06-26T12:49:02.534Z,"17 km NW of Ciranjang-hilir, Indonesia",earthquake,7.64,1.888,0.052,35,reviewed,us,us
2022-12-07T20:18:02.202Z,-9.2315,158.0104,10,5.4,mww,177,16,1.923,0.71,us,us6000j7pi,2023-02-11T23:03:14.040Z,Solomon Islands,earthquake,6.68,1.547,0.056,31,reviewed,us,us
2022-12-07T16:54:26.721Z,23.7264,121.6497,29.247,5.2,mww,107,71,0.448,0.7,us,us6000j7n2,2023-02-11T23:03:14.040Z,"28 km S of Hualien City, Taiwan",earthquake,5.24,3.555,0.071,19,reviewed,us,us
2022-12-07T08:41:31.219Z,-13.9216,166.7512,39.616,5,mb,72,48,1.578,0.92,us,us6000j7ka,2023-02-11T23:03:13.040Z,"86 km W of Sola, Vanuatu",earthquake,6.93,3.323,0.068,68,reviewed,us,us
2022-12-07T06:53:15.533Z,-3.3975,130.8352,10,5,mb,70,36,1.489,0.87,us,us6000j7jw,2024-01-18T17:32:59.427Z,"170 km WSW of Fakfak, Indonesia",earthquake,5.79,1.783,0.059,91,reviewed,us,us
2022-12-07T05:05:27.271Z,14.503,123.0492,10,5.2,mww,117,44,7.794,0.7,us,us6000j7j9,2023-02-11T23:03:13.040Z,"34 km NNE of Sabang Indan, Philippines",earthquake,7.67,1.441,0.093,11,reviewed,us,us
2022-12-07T04:01:54.555Z,-60.8895,-25.5048,10,5,mb,71,54,14.013,0.58,us,us6000j7ir,2024-01-18T17:32:53.053Z,South Sandwich Islands region,earthquake,11.45,1.743,0.066,73,reviewed,us,us
2022-12-06T10:22:02.960Z,-10.5362,113.448,10,5.3,mww,116,38,2.167,0.29,us,us6000j7b1,2023-02-11T23:03:11.040Z,"249 km SSW of Gambiran Satu, Indonesia",earthquake,6.72,1.838,0.066,22,reviewed,us,us
2022-12-06T09:34:51.134Z,-40.8109,78.5642,10,5.5,mww,33,60,3.108,0.46,us,us6000j7at,2024-01-18T17:32:40.671Z,Mid-Indian Ridge,earthquake,8.71,1.884,0.071,19,reviewed,us,us
2022-12-06T08:01:30.669Z,0.0066,123.2081,166.15,5,mb,83,29,2.663,0.83,us,us6000j79p,2023-02-11T23:03:10.040Z,"60 km SSE of Gorontalo, Indonesia",earthquake,6.85,5.423,0.053,116,reviewed,us,us
2022-12-06T06:07:48.037Z,-10.7234,113.386,17,5.9,mww,102,45,2.363,0.4,us,us6000j77l,2023-02-11T23:03:10.040Z,"269 km S of Kencong, Indonesia",earthquake,6.42,1.833,0.056,31,reviewed,us,us
2022-12-06T05:57:59.099Z,-34.1177,-112.4366,10,5.5,mww,73,116,7.463,0.53,us,us6000j77j,2023-02-11T23:03:10.040Z,southern East Pacific Rise,earthquake,9.64,1.776,0.098,10,reviewed,us,us
2022-12-05T18:16:12.113Z,-26.6668,-114.0671,10,5.5,mww,215,57,4.251,0.66,us,us6000j73r,2024-01-18T17:32:15.731Z,Easter Island region,earthquake,11,1.838,0.103,9,reviewed,us,us
2022-12-05T16:23:40.603Z,-26.5226,-113.9352,10,5.1,mb,35,60,4.155,0.45,us,us6000j74w,2023-02-11T23:03:09.040Z,Easter Island region,earthquake,12.02,1.811,0.112,26,reviewed,us,us
2022-12-05T16:19:23.716Z,-15.2285,-173.1022,39,5.6,mww,77,47,1.831,0.78,us,us6000j71p,2023-02-11T23:03:08.040Z,"109 km NE of Hihifo, Tonga",earthquake,7.84,1.818,0.098,10,reviewed,us,us
2022-12-05T14:21:26.413Z,-15.2383,-174.2033,151.253,5.4,mww,105,42,3.397,0.64,us,us6000j70t,2023-02-11T23:03:08.040Z,"90 km NNW of Hihifo, Tonga",earthquake,9.88,4.656,0.075,17,reviewed,us,us
2022-12-05T05:35:06.805Z,-11.2727,166.2446,79,5.8,mww,124,21,4.253,0.46,us,us6000j6zd,2023-02-11T23:03:07.040Z,Santa Cruz Islands,earthquake,7.91,1.925,0.043,52,reviewed,us,us
2022-12-05T02:31:17.176Z,19.2274,146.5544,34.871,5.1,mww,275,39,5.835,0.6,us,us6000j6y9,2024-01-18T17:31:59.187Z,Mariana Islands region,earthquake,9.62,4.277,0.098,10,reviewed,us,us
2022-12-04T23:38:18.433Z,-15.5201,-171.6683,17.412,5,mb,59,64,1.606,0.45,us,us6000j6xw,2023-02-11T23:03:07.040Z,Samoa Islands region,earthquake,6.9,3.485,0.078,52,reviewed,us,us
2022-12-04T21:04:24.127Z,-27.9289,-66.6214,168.406,5,mb,102,19,3.219,0.88,us,us6000j6wu,2023-02-11T23:03:07.040Z,"48 km SW of Andalgalá, Argentina",earthquake,7.47,4.427,0.029,371,reviewed,us,us
2022-12-04T20:27:21.630Z,-15.0321,-173.1226,10,5,mb,39,115,1.712,0.61,us,us6000j6wk,2024-01-18T17:31:57.514Z,"125 km NE of Hihifo, Tonga",earthquake,8.62,1.873,0.096,36,reviewed,us,us
2022-12-04T19:24:15.394Z,-15.3497,-172.9867,38,6.8,mww,152,26,2.587,0.66,us,us6000j6w8,2023-02-11T23:03:06.040Z,"109 km NE of Hihifo, Tonga",earthquake,7.51,1.866,0.056,31,reviewed,us,us
2022-12-04T19:00:07.489Z,-21.6779,170.7032,138.685,5.5,mww,137,23,3.159,0.9,us,us6000j6w5,2023-02-11T23:03:06.040Z,"279 km SSE of Isangel, Vanuatu",earthquake,8.29,3.869,0.073,18,reviewed,us,us
2022-12-04T11:13:59.152Z,53.9304,-35.5687,10,5.4,mww,134,34,8.967,0.44,us,us6000j6ua,2024-01-18T17:31:34.590Z,Reykjanes Ridge,earthquake,8.67,1.839,0.038,67,reviewed,us,us
2022-12-04T09:53:12.817Z,-1.0138,10.2364,10,5.5,mww,97,21,4.761,0.48,us,us6000j6u0,2023-02-11T23:03:05.040Z,"34 km S of Lambaréné, Gabon",earthquake,8.56,1.831,0.071,19,reviewed,us,us
2022-12-04T03:39:58.816Z,53.8926,-35.6101,10,5,mww,110,25,8.986,0.77,us,us6000j6sm,2023-02-11T23:03:04.040Z,Reykjanes Ridge,earthquake,8.24,1.379,0.054,33,reviewed,us,us
2022-12-03T11:00:39.790Z,-22.5009,171.2854,37.699,5,mww,75,88,3.55,0.42,us,us6000j6mx,2023-02-11T23:03:03.040Z,southeast of the Loyalty Islands,earthquake,10.28,5.318,0.08,15,reviewed,us,us
2022-12-03T09:49:40.213Z,-7.2331,107.6139,120,5.6,mww,126,50,0.231,0.51,us,us6000j6k5,2023-02-11T23:03:03.040Z,"20 km ESE of Banjar, Indonesia",earthquake,8.36,1.857,0.089,12,reviewed,us,us
2022-12-03T03:34:38.021Z,-56.3066,-25.5892,32.442,5,mb,29,79,6.547,1.11,us,us6000j6i1,2024-01-18T17:30:48.905Z,South Sandwich Islands region,earthquake,12.8,5.783,0.1,33,reviewed,us,us
2022-12-02T12:35:11.060Z,-53.9482,2.729,10,5.6,mww,73,61,17.955,0.43,us,us6000j6a9,2023-02-05T23:26:03.040Z,Bouvet Island region,earthquake,11.4,1.834,0.083,14,reviewed,us,us
2022-12-02T08:55:14.868Z,-0.0397,123.2458,153.6,5,mb,102,44,1.103,0.6,us,us6000j696,2024-01-18T17:30:20.644Z,"67 km SSE of Gorontalo, Indonesia",earthquake,6.23,4.108,0.064,79,reviewed,us,us
2022-12-02T05:07:48.816Z,-38.3366,176.076,170.186,5.1,mww,75,45,0.756,0.8,us,us6000j68b,2023-02-05T23:25:57.040Z,"21 km ESE of Tokoroa, New Zealand",earthquake,6.2,5.763,0.069,20,reviewed,us,us
2022-12-01T13:30:47.484Z,7.5315,-82.3984,15.803,5.1,mww,56,66,1.263,0.85,us,us6000j612,2023-02-05T23:25:49.040Z,"76 km SE of Burica, Panama",earthquake,6.05,3.83,0.063,24,reviewed,us,us
2022-12-01T11:02:43.580Z,-0.5028,-19.9024,10,5.4,mww,64,53,9.06,0.66,us,us6000j608,2023-02-05T23:25:47.040Z,central Mid-Atlantic Ridge,earthquake,4.03,1.785,0.093,11,reviewed,us,us
2022-12-01T08:29:42.286Z,-5.0322,100.7331,10,5.1,mww,86,33,2.314,0.5,us,us6000j5z2,2023-02-05T23:25:45.040Z,"southwest of Sumatra, Indonesia",earthquake,7.06,1.847,0.086,13,reviewed,us,us
2022-11-30T15:17:41.697Z,26.8866,55.2391,6,5.7,mww,126,30,2.12,0.62,us,us6000j5sn,2023-02-05T23:25:35.040Z,southern Iran,earthquake,7.76,1.764,0.048,42,reviewed,us,us
2022-11-30T10:48:00.084Z,-38.8102,175.9149,5.421,5.3,mww,53,46,0.856,0.54,us,us6000j5r4,2023-02-05T23:25:30.040Z,"20 km SW of Taupo, New Zealand",earthquake,6.12,1.974,0.086,13,reviewed,us,us
2022-11-30T03:45:58.852Z,37.2802,141.7077,48.106,5,mww,112,55,2.899,0.63,us,us6000j5pc,2023-02-05T23:25:27.040Z,"66 km ESE of Namie, Japan",earthquake,6.79,4.493,0.086,13,reviewed,us,us
2022-11-30T01:07:37.935Z,-54.2592,-136.4989,10,5.2,mww,76,83,31.677,0.63,us,us6000j5nk,2023-02-05T23:25:23.040Z,Pacific-Antarctic Ridge,earthquake,12.52,1.793,0.098,10,reviewed,us,us
2022-11-30T00:55:55.330Z,56.1593,-116.576,4,5.3,mww,124,31,1.834,0.61,us,us6000j5n4,2024-04-06T09:49:16.475Z,"45 km ESE of Peace River, Canada",earthquake,6.38,1.804,0.045,47,reviewed,us,us
